URI,ASN,IP Prefix,Max Length,Not Before,Not After
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/faabd4d2-d007-47ce-aeb1-098f9db2cc81/c0b812ce-b70c-3bcc-a524-19c1c4d641e2.roa",AS62695,2604:f880::/32,48,2013-08-28 04:00:00,2023-08-28 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/faabd4d2-d007-47ce-aeb1-098f9db2cc81/d352ca4f-8b63-3dcb-92f6-b64c3ee6a787.roa",AS62695,162.246.44.0/22,22,2013-08-28 04:00:00,2023-08-28 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/0006dd3b-aeae-347f-8c0b-a51adc542973.roa",AS32934,2620:0:1c00::/40,40,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/063c3a4b-1fff-3476-a602-ffe2084188fc.roa",AS32934,69.171.240.0/20,20,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/0d4de778-49b6-3999-83b3-5c98d8ad577d.roa",AS32934,69.171.239.0/24,24,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/20f58a59-fbe3-39e7-a18c-948105af1297.roa",AS32934,173.252.64.0/19,19,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/43a9967d-142c-346c-adbe-b6770829ae24.roa",AS32934,69.171.255.0/24,24,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/49777f14-017a-3b94-a7d4-7acee53e4601.roa",AS32934,66.220.144.0/21,21,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/5e2e538d-44e6-38b7-96b6-e2e65ee40b60.roa",AS32934,69.63.176.0/20,20,2013-07-09 04:00:00,2023-07-09 04:00:00
"rsync://rpki.arin.net/repository/arin-rpki-ta/5e4a23ea-e80a-403e-b08c-2171da2157d3/2a246947-2d62-4a6c-ba05-87187f0099b2/fcbe5af5-f59c-43a5-811e-a48d8f79d927/648378ea-837a-38ca-a7b7-4969b8d9615c.roa",AS32934,2620:0:1cff::/48,48,2013-07-09 04:00:00,2023-07-09 04:00:00
